passenger_id,passenger_name,signup_date,total_rides,total_spent,rating
687,Hridaan Soman,2022-08-28,38,653.74,4.97
688,Prisha Lad,2023-05-04,27,1369.47,3.80
689,Anika Raval,2022-08-13,51,273.57,4.86
690,Samiha Ramakrishnan,2022-10-25,87,705.80,3.91
691,Adah Jha,2023-01-02,12,1536.03,4.06
692,Inaaya  Verma,2023-06-01,22,1509.87,4.39
693,Hunar Badami,2023-01-30,44,1096.23,4.50
694,Navya Dugar,2023-01-16,21,1526.83,4.42
695,Khushi Wagle,2023-02-20,16,1028.62,3.22
696,Yashvi Maharaj,2022-10-12,88,1832.27,4.62
697,Jhanvi Malhotra,2022-12-20,55,435.98,3.01
698,Navya Keer,2023-02-16,100,268.79,4.32
699,Priyansh Bains,2023-03-24,60,995.45,4.18
700,Prerak Manne,2023-10-04,35,514.73,3.23
701,Ayesha Manda,2023-05-06,93,122.25,4.54
702,Manjari Bajwa,2022-11-10,86,468.73,4.06
703,Divit Dhawan,2022-01-09,15,1462.88,4.06
704,Anahi Saxena,2023-05-26,30,987.21,3.08
705,Zain Aggarwal,2023-07-07,54,762.82,3.15
706,Samaira Sehgal,2023-01-04,38,1276.42,4.99
707,Amira Bala,2023-01-23,66,1187.03,3.01
708,Lakshay Chanda,2022-09-18,25,1677.69,3.22
709,Parinaaz Lalla,2023-04-22,91,304.19,3.22
710,Anay Sule,2023-01-20,22,1172.57,4.75
711,Hansh Char,2022-08-29,44,579.55,3.91
712,Neelofar Bawa,2022-06-11,78,862.75,4.90
713,Onkar Dave,2023-02-02,93,348.44,4.16
714,Pari Bhandari,2022-09-20,55,833.75,4.45
715,Kiara Wagle,2022-09-16,50,959.72,4.41
716,Alisha Reddy,2023-06-23,86,939.69,4.26
717,Ehsaan Madan,2023-05-03,99,838.61,3.87
718,Faiyaz Savant,2022-05-11,13,142.68,4.40
719,Jivin Mandal,2023-03-31,56,319.77,4.83
720,Jivika Varghese,2023-03-25,83,481.79,4.35
721,Ranbir Sibal,2022-11-17,57,1033.38,3.90
722,Diya Deshpande,2022-10-15,70,1230.88,3.43
723,Yuvaan Zacharia,2023-01-14,79,350.25,4.25
724,Dishani Reddy,2022-01-12,81,196.55,4.89
725,Aaina Vyas,2022-11-13,39,1647.49,3.04
726,Fateh Mann,2023-10-04,56,464.65,3.48
727,Ehsaan Roy,2022-12-22,77,1778.89,3.71
728,Indrans Choudhury,2022-12-21,80,1240.25,3.99
729,Aarav Rajan,2023-09-07,83,246.99,4.74
730,Bhavin Roy,2023-05-05,61,1334.10,3.44
731,Mahika Walla,2022-11-29,65,848.06,4.86
732,Lagan Som,2023-01-24,42,1309.91,4.55
733,Vaibhav Magar,2023-08-02,71,1541.26,4.15
734,Aniruddh Korpal,2022-08-10,97,772.61,4.53
735,Saira Din,2023-05-13,90,798.32,3.80
736,Kabir Sinha,2023-03-02,13,1242.98,3.52
737,Anay Grewal,2022-09-27,27,115.97,3.13
738,Shanaya Chana,2023-04-07,73,333.98,4.33
739,Tanya Lad,2023-01-05,76,1387.77,3.20
740,Ahana  Wadhwa,2022-12-09,43,826.85,4.16
741,Aaina Aggarwal,2023-08-04,13,617.18,3.06
742,Pranay Garg,2023-05-13,91,1807.45,3.32
743,Shray De,2023-02-07,87,997.43,3.87
744,Shanaya Ahluwalia,2022-09-19,20,642.38,4.19
745,Jayesh Trivedi,2022-02-12,31,1099.39,4.94
746,Jivika Biswas,2022-09-14,27,1095.82,3.70
747,Myra Sura,2023-07-07,53,1390.87,3.46
748,Pihu Gola,2023-07-06,27,984.06,3.17
749,Oorja Bandi,2023-07-05,84,198.54,3.91
750,Vidur Saxena,2022-09-12,71,1905.60,3.13
751,Shamik Deo,2022-03-12,88,1830.79,4.83
752,Keya Dutt,2023-05-22,49,841.32,4.62
753,Anaya Bhardwaj,2023-01-01,10,1941.36,4.86
754,Shlok Balay,2023-01-31,27,323.13,3.02
755,Kiaan Jayaraman,2022-10-21,14,956.94,4.94
756,Heer Zachariah,2023-05-16,23,410.60,4.03
757,Kanav Gera,2023-02-07,14,1487.84,4.37
758,Lakshit Apte,2023-01-23,72,1671.86,3.67
759,Dhruv Swaminathan,2023-03-31,36,1573.41,4.92
760,Ranbir Contractor,2022-12-09,73,561.88,3.95
761,Mahika Madan,2023-11-04,23,167.89,4.77
762,Anahi Sibal,2022-05-11,17,1744.37,4.85
763,Lagan Sabharwal,2023-03-03,74,685.78,4.10
764,Jivin Sachdeva,2022-09-21,27,626.54,3.68
765,Shaan Gade,2023-03-20,89,1695.73,3.59
766,Bhavin Jaggi,2023-05-26,53,212.20,4.86
767,Parinaaz Salvi,2022-05-12,18,1744.64,3.12
768,Anya Kala,2023-03-02,24,281.61,3.01
769,Myra Dass,2022-02-11,24,133.88,4.09
770,Navya Goswami,2023-03-20,49,529.63,3.28
771,Sana Mannan,2023-06-13,39,487.92,4.32
772,Jiya Krishna,2023-05-28,87,1614.44,4.39
773,Jayesh Bhargava,2022-10-15,31,693.40,3.74
774,Elakshi Loyal,2023-01-01,14,385.24,3.91
775,Zaina Deo,2023-06-04,69,190.80,4.85
776,Khushi Warrior,2022-02-12,87,915.82,3.96
777,Dishani Sawhney,2022-11-26,44,1701.38,4.76
778,Aarav Jaggi,2022-05-10,34,807.37,3.83
779,Madhup Vaidya,2023-02-28,30,133.31,4.32
780,Myra Mander,2023-01-17,63,799.23,3.51
781,Ritvik Dhar,2023-06-07,71,1075.04,4.67
782,Pihu Sami,2022-11-11,89,1221.00,4.79
783,Yuvraj  Arya,2023-02-19,89,589.72,3.09
784,Anahita Sankaran,2023-08-05,66,850.57,4.49
785,Jivin Seth,2023-10-06,71,423.23,4.91
786,Adira Krishnamurthy,2022-10-30,75,348.81,4.23
787,Prisha Bera,2022-11-18,69,580.38,4.19
788,Hiran Chauhan,2022-03-10,41,556.18,3.53
789,Mehul Bakshi,2022-11-17,78,594.05,4.15
790,Jhanvi Dugar,2023-04-14,81,440.25,3.61
791,Nakul Saraf,2023-05-18,40,1662.92,4.95
792,Mamooty Handa,2022-12-28,95,1347.89,3.04
793,Yashvi Ray,2022-10-25,52,1803.02,3.77
794,Yuvaan Setty,2023-06-28,19,1405.34,3.39
795,Devansh Chowdhury,2022-08-31,28,1496.09,4.32
796,Arhaan Bains,2023-09-04,34,1702.43,3.11
797,Kiara Basu,2023-01-07,99,1447.77,4.18
798,Keya Tak,2023-03-25,61,250.09,4.49
799,Aarush Taneja,2022-12-31,69,300.08,3.51
800,Dhruv Khare,2023-01-01,62,1358.50,4.97
801,Tanya Goswami,2023-03-21,51,1330.28,4.91
802,Aarush Ghosh,2023-06-28,31,1919.56,4.35
803,Tiya Saha,2022-08-28,75,840.04,4.79
804,Nehmat Bains,2023-04-27,64,988.73,3.02
805,Aarna Contractor,2023-06-16,89,573.07,3.33
806,Farhan Mane,2023-04-23,74,1795.58,4.79
807,Elakshi Chand,2023-02-20,71,1808.25,4.92
808,Rati Bava,2023-05-05,86,504.56,3.80
809,Ira Chand,2023-04-01,34,908.13,4.08
810,Ivan Badal,2023-07-04,71,304.39,4.24
811,Aniruddh Raval,2023-04-19,69,1681.04,3.40
812,Zeeshan Bhakta,2023-02-05,44,186.21,3.83
813,Ryan Aggarwal,2022-04-12,100,1343.92,4.95
814,Arnav Sami,2023-12-05,18,343.57,3.24
815,Samarth Gole,2023-03-22,62,1873.35,4.69
816,Riya Sarma,2023-01-22,12,656.03,3.51
817,Pranay Chakraborty,2023-04-20,37,1272.22,3.20
818,Dharmajan Sur,2023-06-15,23,1518.69,3.16
819,Nitya Bera,2023-05-16,45,689.18,4.35
820,Nitya Karpe,2022-09-11,76,1894.58,3.77
821,Zaina Soni,2023-10-07,95,1925.31,4.97
822,Vihaan Master,2023-10-01,89,1651.96,3.82
823,Neysa Uppal,2023-05-20,88,1781.98,4.75
824,Zoya Rattan,2022-09-17,96,1697.23,3.98
825,Kimaya Dass,2022-11-21,47,740.06,3.90
826,Adira Wali,2023-02-01,76,197.39,3.96
827,Mamooty Bedi,2023-12-02,24,1961.47,3.71
828,Riya Wason,2023-08-06,15,1767.48,4.92
829,Onkar Saxena,2023-05-23,83,1809.34,4.65
830,Pranay Bhattacharyya,2023-05-03,11,1348.34,3.13
831,Anahi Sane,2022-09-21,68,408.40,4.08
832,Saanvi Chand,2022-08-23,87,1259.68,3.21
833,Indranil Sani,2022-12-25,18,1365.71,4.98
834,Jivika Iyengar,2022-09-18,16,279.15,4.59
835,Shray Randhawa,2022-12-30,87,122.79,3.30
836,Vivaan Dube,2022-09-09,95,433.90,4.99
837,Advik Gour,2023-02-14,56,1916.42,3.27
838,Shaan Jani,2023-05-31,63,976.72,4.81
839,Hiran Bhavsar,2023-04-29,29,1998.81,3.68
840,Vihaan Chahal,2023-04-19,100,787.33,3.76
841,Armaan Kala,2023-01-27,83,1296.62,3.11
842,Jhanvi Sankaran,2022-10-14,71,1944.82,4.24
843,Sara Dutt,2023-03-26,82,1821.99,4.57
844,Alia Subramanian,2022-11-26,34,855.37,3.19
845,Prisha Grewal,2023-08-04,99,1859.38,4.48
846,Rati Upadhyay,2022-09-09,31,258.97,3.01
847,Ishaan Som,2023-01-28,15,591.56,3.97
848,Diya Doshi,2023-06-22,98,1947.89,4.80
849,Kavya Bora,2023-10-05,44,749.01,4.33
850,Kartik Sarin,2022-03-12,98,216.41,4.81
851,Arhaan Trivedi,2023-10-02,16,803.69,3.99
852,Nirvaan Das,2023-01-22,37,473.15,4.18
853,Elakshi Bhattacharyya,2022-10-18,91,505.85,3.05
854,Madhup Chad,2022-06-11,93,1459.18,3.30
855,Bhamini Mann,2022-11-15,55,396.28,4.39
856,Umang Babu,2023-05-15,41,938.58,3.33
857,Stuvan Koshy,2023-09-04,96,1896.34,3.22
858,Diya Jhaveri,2022-12-25,59,429.90,4.50
859,Arnav Lala,2023-07-01,49,1120.44,4.35
860,Diya Wason,2023-06-18,43,617.60,4.86
861,Raghav Bhardwaj,2023-01-27,71,1078.98,3.70
862,Saanvi Bhavsar,2022-06-10,21,1301.04,3.33
863,Farhan Dayal,2022-04-12,33,1619.37,4.37
864,Armaan Hayer,2022-08-27,49,1855.08,3.11
865,Anvi Singhal,2023-06-24,73,1068.56,3.84
866,Neysa Boase,2022-12-29,84,120.99,4.40
867,Adah Sagar,2023-12-05,48,1048.45,4.28
868,Lakshit Rao,2023-09-02,12,264.52,4.58
869,Purab Bali,2023-01-25,82,1511.36,4.83
870,Onkar Amble,2022-10-19,83,1920.11,4.42
871,Chirag Krish,2023-02-19,90,1881.36,4.63
872,Pranay Dyal,2022-09-20,69,241.16,3.87
873,Mahika Kapadia,2023-03-24,11,1744.51,4.05
874,Mishti Maharaj,2022-08-11,71,979.10,4.98
875,Himmat Bhardwaj,2022-11-16,88,1189.19,3.81
876,Ranbir Talwar,2023-02-04,52,347.41,4.56
877,Mamooty Keer,2023-04-18,42,1263.19,3.11
878,Umang Lalla,2022-12-22,11,119.48,4.57
879,Anika Arya,2022-12-17,82,855.06,3.96
880,Alisha Aggarwal,2022-10-28,62,357.72,4.35
881,Adira Soman,2023-04-02,21,527.56,4.68
882,Tarini Chauhan,2023-05-24,51,838.05,4.51
883,Anaya Sridhar,2023-08-06,68,272.79,3.18
884,Emir Hegde,2022-12-21,73,647.70,4.22
885,Tiya Keer,2022-10-19,22,1618.31,4.62
886,Armaan Lala,2022-11-27,44,614.28,4.35
887,Himmat Anne,2023-04-29,22,136.05,4.19
888,Manikya Acharya,2023-08-06,85,1308.33,4.38
889,Aarav Koshy,2022-11-20,49,1993.31,3.71
890,Dhanush Sheth,2023-05-24,44,1278.06,4.51
891,Onkar Sabharwal,2022-12-19,33,496.67,3.20
892,Hrishita Bhagat,2023-04-23,85,1437.80,3.42
893,Mannat Bajwa,2022-09-10,84,1661.51,3.15
894,Madhup Bava,2023-04-13,58,1845.78,4.83
895,Miraya Sundaram,2023-05-30,36,1288.25,3.64
896,Abram Rau,2022-11-17,36,796.67,3.71
897,Ahana  Sagar,2023-05-05,37,1895.25,3.92
898,Vardaniya Kapoor,2023-05-04,35,1279.96,3.85
899,Vivaan Kashyap,2022-12-17,21,1451.62,4.02
900,Hrishita Majumdar,2022-09-11,53,256.66,3.90
901,Inaaya  Anand,2023-06-17,92,195.41,3.42
902,Tushar Khare,2023-02-27,33,1025.49,4.83
903,Mamooty Kota,2022-02-11,60,833.35,4.17
904,Kavya Sodhi,2023-02-01,63,1971.97,4.11
905,Samar Loyal,2022-03-10,11,1508.79,4.64
906,Trisha Kuruvilla,2023-03-14,94,137.35,3.94
907,Myra Kala,2023-07-04,23,194.76,4.11
908,Chirag Sangha,2023-02-06,94,806.70,4.35
909,Yakshit Solanki,2023-06-15,90,1504.11,3.04
910,Aarna Aggarwal,2023-09-02,28,272.23,3.77
911,Abram Bhatt,2023-04-29,100,1062.51,4.51
912,Saira Saraf,2022-09-12,19,341.24,4.06
913,Kanav Salvi,2023-01-24,23,958.05,4.39
914,Pihu Balay,2022-12-31,61,983.90,4.76
915,Kiaan Sachar,2023-10-01,39,1863.51,4.37
916,Pranay Hayer,2023-02-21,59,166.62,4.45
917,Indrans Sarraf,2023-04-13,93,1848.60,4.34
918,Hazel Char,2022-07-10,87,1507.30,4.49
919,Aniruddh Deol,2023-09-01,37,254.93,4.33
920,Manikya Majumdar,2023-01-13,71,638.23,3.89
921,Neysa Karpe,2023-01-15,20,1252.57,4.86
922,Raunak Bhavsar,2022-09-28,32,1875.03,4.08
923,Madhup Divan,2023-01-02,96,1194.74,3.66
924,Hiran Gupta,2022-11-16,61,1553.25,3.59
925,Inaaya  Jain,2023-01-26,28,1364.58,4.03
926,Armaan Khalsa,2023-07-02,93,158.79,3.34
927,Onkar Kant,2022-10-14,52,1599.86,3.60
928,Raghav Shetty,2023-02-17,16,1299.03,4.74
929,Tarini Rajagopal,2023-03-23,30,161.79,4.73
930,Devansh Wagle,2023-01-26,50,747.68,5.00
931,Taran Kar,2023-03-24,83,1537.27,3.95
932,Mohanlal Bali,2023-04-17,45,318.66,3.00
933,Lakshay Kala,2023-01-21,67,312.84,3.23
934,Shray Khare,2022-09-24,56,783.49,4.40
935,Anahi Bhatt,2022-09-17,12,633.87,4.72
936,Amani Rattan,2023-01-01,88,1105.14,4.33
937,Adira Kothari,2022-11-23,10,951.60,4.83
938,Dhanush Dugal,2023-05-04,69,747.63,4.33
939,Vivaan Tara,2023-06-28,48,1319.34,3.93
940,Ira Din,2022-11-18,64,1431.55,4.00
941,Ayesha Apte,2023-04-19,83,1308.87,3.37
942,Alisha Keer,2023-02-06,47,1032.96,4.58
943,Jayan Bala,2023-11-07,64,1173.37,4.17
944,Vaibhav Goel,2023-05-06,59,208.51,4.66
945,Saira Dua,2022-06-09,52,1440.06,4.19
946,Ranbir Kumer,2023-08-04,33,1430.04,3.55
947,Ojas Dugal,2023-04-07,20,900.03,3.88
948,Manjari Master,2022-12-17,74,1383.06,3.50
949,Kiara Bobal,2023-04-23,99,1109.80,3.63
950,Zaina Bassi,2022-11-08,15,726.07,3.60
951,Misha Bhat,2022-10-11,23,498.85,3.62
952,Ehsaan Dixit,2023-02-02,38,1601.80,4.98
953,Anahi Kashyap,2023-04-15,88,730.57,3.92
954,Mehul Cheema,2023-05-24,88,859.11,4.87
955,Mamooty Sarna,2022-12-16,20,1944.61,3.88
956,Baiju Halder,2022-12-21,12,1984.31,3.90
957,Emir Badami,2023-05-31,85,1616.14,3.15
958,Nakul Saini,2023-03-05,15,704.16,4.69
959,Charvi Yogi,2023-02-24,39,1539.04,4.70
960,Adah Batta,2022-12-12,52,552.12,4.28
961,Gokul Halder,2022-12-25,54,1936.52,3.99
962,Yashvi Sami,2023-01-18,56,1494.72,4.33
963,Misha Bava,2022-12-11,24,1122.87,4.02
964,Shalv Chahal,2023-04-04,59,1494.44,4.33
965,Suhana Saran,2023-03-06,23,218.73,3.39
966,Tejas Ramesh,2023-02-20,68,1316.58,3.66
967,Devansh Sachdeva,2022-09-24,87,729.20,3.35
968,Renee Ben,2023-06-29,36,353.82,3.07
969,Kavya Chahal,2023-12-06,81,659.18,3.94
970,Advika Jaggi,2023-06-26,96,964.19,3.10
971,Jayan Sengupta,2023-05-03,56,1850.93,3.35
972,Nitya Dara,2023-02-15,18,1918.12,3.02
973,Baiju Raju,2022-10-18,62,1275.88,3.86
974,Piya Raja,2022-08-29,83,843.71,4.55
975,Badal Samra,2023-03-26,55,416.87,3.01
976,Kashvi Chhabra,2022-01-09,14,207.18,4.41
977,Yashvi Edwin,2023-05-31,84,1358.63,4.26
978,Hiran Keer,2022-06-09,21,1293.49,4.28
979,Yuvraj  Sane,2022-12-08,45,893.14,4.10
980,Nayantara De,2023-02-21,12,348.70,3.67
981,Indrajit Kapur,2023-04-30,21,485.68,3.98
982,Nirvaan Karan,2023-06-18,17,1560.63,4.36
983,Dhanush Balan,2023-01-21,50,277.76,4.55
984,Lavanya Bhalla,2022-09-12,57,216.69,3.48
985,Madhav Acharya,2022-10-23,68,1671.87,3.91
986,Mahika Saraf,2023-05-23,43,1619.58,3.65
987,Baiju Bajwa,2023-04-15,61,789.51,4.42
988,Lavanya Garde,2023-06-02,31,1768.21,3.39
989,Sahil Sridhar,2022-06-12,83,1643.47,4.74
990,Adah Dora,2022-12-09,39,1008.37,5.00
991,Dhruv Dara,2022-08-29,89,160.25,4.77
992,Gokul Basak,2023-01-26,74,1542.73,4.00
993,Hridaan Mahal,2023-02-13,88,1401.35,3.63
994,Jivin Kar,2023-01-25,48,264.67,3.07
995,Vidur Kota,2023-08-05,18,1729.07,4.35
996,Gatik Hayre,2022-09-11,88,1003.79,4.54
997,Dharmajan Sood,2023-03-26,80,258.73,4.65
998,Myra Kade,2023-03-06,77,388.65,4.15
999,Nitara Sood,2023-08-01,50,1457.19,3.71
1000,Indranil Wali,2023-11-05,94,1204.87,4.20
1001,Dishani Subramaniam,2023-06-02,42,966.93,3.81
1002,Tarini Saraf,2023-03-15,93,1447.04,4.02
1003,Stuvan Tata,2022-04-09,87,955.92,4.43
1004,Zeeshan Barad,2023-02-22,29,1048.97,4.90
1005,Indranil Kulkarni,2023-04-25,18,132.11,3.36
1006,Akarsh Deol,2023-01-02,54,635.01,3.44
1007,Nehmat Basak,2022-11-12,45,1087.76,3.37
1008,Piya Sant,2023-05-20,43,855.92,4.22
1009,Arnav Choudhary,2023-08-02,59,1768.38,3.74
1010,Jiya Sabharwal,2022-11-24,88,1996.35,3.83
1011,Aarna Sampath,2022-10-31,90,1175.50,3.34
1012,Adah Devan,2023-12-02,65,937.24,4.20
1013,Tushar Mannan,2022-10-11,45,255.40,4.35
1014,Anay Lall,2022-08-09,20,1809.27,3.08
1015,Himmat Chowdhury,2023-04-06,67,935.48,4.33
1016,Umang Deo,2022-10-18,51,225.81,3.55
1017,Mannat Deep,2023-04-22,31,1629.44,4.67
1018,Dharmajan Mallick,2023-03-18,50,1488.34,3.28
1019,Rohan Acharya,2023-07-01,31,1947.33,4.62
1020,Kiara Tank,2022-12-09,30,1547.03,3.51
1021,Vedika Dhingra,2023-05-13,91,251.11,4.38
1022,Zeeshan Bose,2022-12-23,83,1141.29,4.61
1023,Baiju Ahuja,2023-08-03,47,1600.83,4.17
1024,Samarth Master,2022-09-20,30,1809.20,3.47
1025,Krish Dalal,2022-10-28,87,1710.09,4.70
1026,Hazel Vala,2022-09-09,75,1485.61,3.23
1027,Lakshay Chhabra,2023-02-20,34,1099.57,3.94
1028,Hunar Wable,2023-12-02,27,101.04,3.41
1029,Tarini Mangal,2022-10-27,41,1501.50,3.69
1030,Gokul Chad,2023-10-01,85,1617.59,4.61
1031,Dishani Hegde,2022-10-12,87,1874.11,4.91
1032,Mannat Venkatesh,2023-04-23,62,1820.02,4.52
1033,Charvi Swamy,2022-11-25,75,1350.46,4.70
1034,Manikya Dugar,2023-05-24,29,101.88,4.78
1035,Armaan Golla,2023-05-05,32,938.86,4.66
1036,Yashvi Goel,2023-06-20,13,805.29,3.81
1037,Prerak Iyer,2023-01-31,87,372.13,4.76
1038,Hridaan Ganesan,2023-01-31,100,1336.41,3.68
1039,Vivaan Yohannan,2023-04-14,60,1879.00,4.67
1040,Kavya Setty,2022-12-20,44,613.13,3.02
1041,Aniruddh Sibal,2023-06-04,70,170.06,4.14
1042,Manjari Bakshi,2023-02-19,10,729.32,3.38
1043,Rania Kothari,2022-08-12,59,1254.33,4.78
1044,Ryan Devan,2023-02-13,26,1241.19,4.02
1045,Trisha Date,2022-09-11,88,465.74,3.52
1046,Jivika Wali,2023-02-06,70,729.73,3.61
1047,Kabir Dixit,2023-08-07,75,299.43,3.23
1048,Mehul Goyal,2023-02-18,46,735.14,4.20
1049,Aarush Kumar,2023-07-05,44,1684.11,3.06
1050,Yasmin Chand,2022-02-09,11,744.33,3.76
1051,Saira Ben,2022-10-26,20,937.47,3.84
1052,Saksham Kannan,2023-02-04,62,1111.65,3.74
1053,Aradhya Chada,2023-02-02,29,269.45,3.39
1054,Raunak Chad,2023-01-14,100,245.12,3.86
1055,Badal Dua,2023-01-22,16,158.86,3.03
1056,Shray Gaba,2023-04-03,87,321.36,3.35
1057,Tanya Hayer,2023-11-02,20,1108.96,3.63
1058,Raghav Raja,2022-08-18,41,125.37,3.98
1059,Dhanush Lad,2023-01-14,52,660.75,3.47
1060,Himmat Dayal,2023-01-29,78,252.85,4.38
1061,Ritvik Zachariah,2023-01-15,90,683.37,4.10
1062,Hiran Bajaj,2023-07-03,36,395.48,4.84
1063,Azad Chand,2023-06-19,71,1526.29,3.82
1064,Yuvraj  Brar,2022-06-09,11,1720.25,3.70
1065,Tejas Aurora,2023-03-13,59,1553.98,3.86
1066,Myra Venkataraman,2022-11-16,28,290.38,4.40
1067,Shalv Bal,2023-01-13,70,986.73,3.93
1068,Akarsh Ratti,2023-05-30,52,1359.69,3.15
1069,Kavya Lal,2023-03-22,36,1371.67,4.17
1070,Shlok Subramanian,2023-05-30,57,1162.58,3.22
1071,Jayan Sabharwal,2022-11-11,46,1000.81,3.61
1072,Aarav Mani,2023-06-25,19,1070.83,3.85
1073,Vihaan Ramakrishnan,2023-01-23,48,134.02,3.92
1074,Lakshay Shroff,2023-08-01,90,787.25,4.83
1075,Saira Sahni,2023-02-07,64,777.85,4.03
1076,Pihu Randhawa,2023-08-06,20,1901.10,3.04
1077,Sara Behl,2022-12-18,52,676.06,3.73
1078,Samarth Borra,2023-05-01,41,341.17,3.74
1079,Anvi Wali,2022-08-14,25,1892.46,4.29
1080,Samaira Sengupta,2023-05-17,56,1050.33,4.95
1081,Himmat Hegde,2023-05-25,37,183.70,4.04
1082,Kavya Tak,2022-10-23,40,995.43,4.45
1083,Adah Sarma,2023-01-18,70,536.09,3.39
1084,Parinaaz Savant,2022-11-22,86,788.20,3.98
1085,Krish Gola,2023-07-01,64,1593.57,3.90
1086,Tarini Chaudhuri,2023-08-03,50,1700.19,3.56
1087,Lavanya Dugal,2022-10-26,27,1277.80,3.57
1088,Anvi Batta,2023-01-27,80,545.17,4.02
1089,Jayesh Rao,2022-11-26,83,1674.62,4.94
1090,Seher Sur,2023-11-01,17,609.83,4.63
1091,Elakshi Kar,2022-10-30,56,692.62,4.43
1092,Raunak Srivastava,2023-06-02,28,1175.19,4.18
1093,Elakshi Bobal,2023-10-07,29,590.13,3.14
1094,Ehsaan Dugar,2022-11-26,56,1263.17,3.59
1095,Akarsh Ramanathan,2022-09-13,29,1986.32,3.59
1096,Hunar Ahluwalia,2023-06-18,61,1007.41,3.94
1097,Vanya Srivastava,2023-01-26,61,1389.53,4.16
1098,Urvi Desai,2023-02-23,51,760.30,3.53
1099,Aarush Baria,2022-02-10,84,1605.23,4.88
1100,Miraan Sule,2023-01-23,18,775.60,4.39
1101,Kiara Agrawal,2022-10-11,43,804.58,4.16
1102,Mehul Chakraborty,2023-01-20,52,970.42,4.60
1103,Anya Guha,2023-09-06,21,1845.98,4.68
1104,Divit Sankaran,2022-11-29,30,758.36,4.05
1105,Kartik Sem,2023-05-23,91,264.59,4.36
1106,Shayak Bawa,2022-04-12,83,183.84,3.98
1107,Navya Shetty,2023-04-15,18,1968.99,4.19
1108,Shlok Bora,2022-08-11,57,541.42,3.72
1109,Aarav Ramakrishnan,2022-10-24,24,659.45,4.92
1110,Nirvaan Sama,2023-01-15,90,846.54,3.59
1111,Nirvaan Datta,2023-01-02,46,1865.38,4.37
1112,Zoya Shankar,2023-06-27,75,565.40,4.19
1113,Indranil Ahluwalia,2023-08-04,63,1392.18,3.98
1114,Aaryahi Deep,2023-09-07,89,345.80,4.07
1115,Anahi Andra,2023-02-14,51,1853.89,4.16
1116,Dhruv Gupta,2022-10-31,94,1154.19,3.91
1117,Saksham Devan,2023-04-03,54,1218.96,3.47
1118,Kabir Sundaram,2023-01-20,40,937.86,3.34
1119,Ivan Mand,2023-05-28,10,1283.36,4.10
1120,Vedika Sarraf,2022-05-12,74,1818.05,3.70
1121,Manikya Bansal,2023-01-13,62,344.59,3.40
1122,Raunak Chawla,2023-11-04,99,151.20,4.70
1123,Anvi Solanki,2023-01-02,20,1873.19,4.07
1124,Shaan Dhar,2022-12-17,88,498.55,3.93
1125,Jayant Solanki,2023-01-19,75,1466.67,4.38
1126,Abram Chanda,2023-04-23,65,780.91,3.08
1127,Vivaan Bajwa,2023-06-05,16,1061.14,4.85
1128,Kavya Saha,2022-12-24,16,133.33,4.56
1129,Kartik Luthra,2023-01-21,74,1816.74,3.21
1130,Rania Aggarwal,2023-04-13,58,1416.42,4.31
1131,Sara Wali,2023-06-26,59,1527.90,3.47
1132,Vardaniya Bandi,2022-08-18,55,805.91,4.59
1133,Alisha Wason,2023-03-18,88,318.32,3.85
1134,Nirvi Dutt,2022-12-17,57,425.87,4.30
1135,Saira Krishna,2023-06-25,89,1048.54,4.05
1136,Manjari Subramanian,2022-08-12,86,1428.69,4.25
1137,Tejas Kala,2022-12-20,31,1244.54,3.52
1138,Aarav Sunder,2022-10-13,90,1560.63,3.92
1139,Divij Dugal,2023-05-15,28,1089.02,3.81
1140,Nirvaan Kapadia,2022-12-29,36,832.76,4.97
1141,Divyansh Chand,2022-12-20,74,822.21,4.25
1142,Aarush Sahni,2022-10-16,45,1177.13,3.06
1143,Heer Dara,2022-12-17,92,1565.52,3.66
1144,Vritika Dugar,2023-04-07,52,889.01,3.34
1145,Tiya Kalita,2023-04-03,44,1123.54,5.00
1146,Faiyaz Mangal,2022-10-10,45,744.25,3.60
1147,Yashvi Chanda,2023-04-05,16,687.01,3.66
1148,Mannat Dugal,2023-08-07,62,948.52,3.44
1149,Samar Kale,2022-02-10,84,427.34,4.40
1150,Piya Vora,2023-04-28,42,502.45,4.44
1151,Indrajit Rajagopalan,2023-04-23,96,423.22,4.11
1152,Samaira Buch,2022-11-22,30,1462.18,3.91
1153,Samar Bawa,2023-05-05,58,227.89,4.71
1154,Seher Jani,2023-03-07,41,456.77,3.89
1155,Adah Sha,2022-11-28,24,1219.76,3.20
1156,Mehul Doctor,2022-11-20,47,1662.78,3.37
1157,Ira Sunder,2022-11-22,54,1182.75,4.61
1158,Zara Krishnamurthy,2023-10-06,50,1980.98,4.81
1159,Sana Deol,2022-01-12,71,661.54,4.20
1160,Ehsaan Baria,2022-08-22,87,1734.97,4.18
1161,Hiran Gaba,2023-03-28,72,1271.38,4.57
1162,Pari Chaudhary,2023-10-03,29,697.85,4.96
1163,Samarth Majumdar,2022-11-18,87,1120.56,4.35
1164,Taimur Behl,2022-12-29,49,1483.04,3.71
1165,Uthkarsh Loyal,2022-09-10,85,730.37,4.62
1166,Jivika Talwar,2023-06-07,22,516.81,3.60
1167,Saanvi Ganesan,2023-04-30,62,530.44,4.42
1168,Navya Kibe,2023-04-19,20,1235.42,3.22
